"","code_sp","Year","value_orig","se_orig","value","se.value","pred.value","pred_se.value","name_long"
"37","ANTPRA",2011,0.832529837682739,0.0406919318178897,0.832529837682739,0.0406919318178897,-0.168381452292219,0.0358686856868631,"Anthus pratensis"
"38","ANTPRA",2012,0.682102623667367,0.0426872466874467,0.682102623667367,0.0426872466874467,-0.363891311116799,0.0376671975419739,"Anthus pratensis"
"39","ANTPRA",2013,0.813526449302785,0.0368728648001382,0.813526449302785,0.0368728648001382,-0.209107458097958,0.0341950384524559,"Anthus pratensis"
"40","ANTPRA",2014,1.03186696984075,0.0339410492434614,1.03186696984075,0.0339410492434614,0.00296607094800974,0.0323005118461622,"Anthus pratensis"
"41","ANTPRA",2015,0.989563643776509,0.037124245260014,0.989563643776509,0.037124245260014,-0.0118697051137606,0.0335938822289673,"Anthus pratensis"
"42","ANTPRA",2016,1.04213120627459,0.0351521548471109,1.04213120627459,0.0351521548471109,0.0450623713845039,0.0312338089444172,"Anthus pratensis"
"43","ANTPRA",2017,0.991656738407128,0.034156611844714,0.991656738407128,0.034156611844714,-0.0139677598233655,0.030531790881358,"Anthus pratensis"
"44","ANTPRA",2018,1.13661296282328,0.0343630886805091,1.13661296282328,0.0343630886805091,0.141390386980714,0.0310881560268234,"Anthus pratensis"
"45","ANTPRA",2019,1.22965675579208,0.03085274811356,1.22965675579208,0.03085274811356,0.195665463086087,0.0285053202459655,"Anthus pratensis"
"46","ANTPRA",2020,1.12844224263225,0.0334692063236576,1.12844224263225,0.0334692063236576,0.130423471747766,0.0312882131318277,"Anthus pratensis"
"47","CORFRU",1998,0.816603572381155,0.0810606509841006,0.816603572381155,0.0810606509841006,0.145784036300551,0.181798533205726,"Corvus frugilegus"
"48","CORFRU",1999,1.54321165741745,0.0480096624861028,1.54321165741745,0.0480096624861028,0.173648258715017,0.167461058778314,"Corvus frugilegus"
"49","CORFRU",2000,2.05002168478357,0.0409596348577391,2.05002168478357,0.0409596348577391,0.186915089970021,0.122234805826115,"Corvus frugilegus"
"50","CORFRU",2001,1.68039453019823,0.0362258034051703,1.68039453019823,0.0362258034051703,0.175398092354789,0.146612066471936,"Corvus frugilegus"
"51","CORFRU",2002,0.956562164483133,0.0447519862834034,0.956562164483133,0.0447519862834034,0.176891663131105,0.179980730824512,"Corvus frugilegus"
"52","CORFRU",2003,0.990412102016224,0.0496642074495239,0.990412102016224,0.0496642074495239,0.117510767284764,0.123289354987423,"Corvus frugilegus"
"53","CORFRU",2004,1.3398715052046,0.038401551607509,1.3398715052046,0.038401551607509,0.12815334050661,0.230998172711278,"Corvus frugilegus"
"54","CORFRU",2005,0.436923353890906,0.0762068808973876,0.436923353890906,0.0762068808973876,0.0331654321922707,0.11691494969742,"Corvus frugilegus"
"55","CORFRU",2006,0.930311684584408,0.0464777185611071,0.930311684584408,0.0464777185611071,0.0240057450606132,0.129391846371248,"Corvus frugilegus"
"56","CORFRU",2007,0.808906492854214,0.0594953008803097,0.808906492854214,0.0594953008803097,0.00199763749759052,0.15297577324829,"Corvus frugilegus"
"57","CORFRU",2008,1.43899223901883,0.0369695693274091,1.43899223901883,0.0369695693274091,-0.0669150463243701,0.131834776651792,"Corvus frugilegus"
"58","CORFRU",2009,0.982630021377091,0.0441637481981955,0.982630021377091,0.0441637481981955,-0.11588119067823,0.133643034970292,"Corvus frugilegus"
"59","CORFRU",2010,1.42623488170271,0.0380329587621766,1.42623488170271,0.0380329587621766,-0.00762804561643952,0.0795721626574807,"Corvus frugilegus"
"60","CORFRU",2011,0.824537349397554,0.0479985677474846,0.824537349397554,0.0479985677474846,0.0256410338867785,0.130796002924668,"Corvus frugilegus"
"61","CORFRU",2012,0.827044830118097,0.0497004122189669,0.827044830118097,0.0497004122189669,0.000946351163819636,0.180277479028169,"Corvus frugilegus"
"62","CORFRU",2013,1.04892738339542,0.0478316372310141,1.04892738339542,0.0478316372310141,-0.0401382484328712,0.164960339664597,"Corvus frugilegus"
"63","CORFRU",2014,0.957967348956187,0.0447019858544699,0.957967348956187,0.0447019858544699,-0.162914097836691,0.113402089381428,"Corvus frugilegus"
"64","CORFRU",2015,0.8281460861134,0.0486042747832773,0.8281460861134,0.0486042747832773,-0.145998812358963,0.125837381723866,"Corvus frugilegus"
"65","CORFRU",2016,0.76436679561155,0.0512235901317273,0.76436679561155,0.0512235901317273,-0.186390993695709,0.117797363614423,"Corvus frugilegus"
"66","CORFRU",2017,0.93249051692523,0.045260846924256,0.93249051692523,0.045260846924256,-0.161882910339236,0.104760260098618,"Corvus frugilegus"
"67","CORFRU",2018,0.954803026518775,0.0447510396156119,0.954803026518775,0.0447510396156119,-0.173343749617073,0.131973214806987,"Corvus frugilegus"
"68","CORFRU",2019,0.886002407360369,0.0470610986725844,0.886002407360369,0.0470610986725844,-0.084563439226652,0.14479931308324,"Corvus frugilegus"
"69","CORFRU",2020,0.799819969146081,0.0498863564563815,0.799819969146081,0.0498863564563815,-0.0444009139376943,0.14260225305325,"Corvus frugilegus"
"70","EMBCIT",1998,1.04886103961195,0.0441496801769406,1.04886103961195,0.0441496801769406,0.0835743325258166,0.0355489345941991,"Emberiza citrinella"
"71","EMBCIT",1999,1.19871752655443,0.0376764057389249,1.19871752655443,0.0376764057389249,0.139388648502878,0.0296663878955018,"Emberiza citrinella"
"72","EMBCIT",2000,1.12244672885935,0.0378198108302745,1.12244672885935,0.0378198108302745,0.147755381525221,0.0292459429214814,"Emberiza citrinella"
"73","EMBCIT",2001,1.1576524538937,0.0327363347465828,1.1576524538937,0.0327363347465828,0.133023270551765,0.0274284367892823,"Emberiza citrinella"
"74","EMBCIT",2002,1.13462656169748,0.0282904246035293,1.13462656169748,0.0282904246035293,0.143080687947061,0.024100027625241,"Emberiza citrinella"
"75","EMBCIT",2003,1.2361726054624,0.0267469296536228,1.2361726054624,0.0267469296536228,0.188430330086174,0.0232686176832072,"Emberiza citrinella"
"76","EMBCIT",2004,1.23473357858435,0.0266349963468005,1.23473357858435,0.0266349963468005,0.209730822370637,0.0242689991179251,"Emberiza citrinella"
"77","EMBCIT",2005,1.24575758387973,0.0267357061806308,1.24575758387973,0.0267357061806308,0.216309237405321,0.0229097520203363,"Emberiza citrinella"
"78","EMBCIT",2006,1.17684093605796,0.0265858575501792,1.17684093605796,0.0265858575501792,0.166339354834927,0.0231255622951488,"Emberiza citrinella"
"79","EMBCIT",2007,1.32647102504027,0.0253366894140788,1.32647102504027,0.0253366894140788,0.272267541533079,0.0223144096242874,"Emberiza citrinella"
"80","EMBCIT",2008,1.23011430393649,0.0252845754708212,1.23011430393649,0.0252845754708212,0.188461146500332,0.0218036938466287,"Emberiza citrinella"
"81","EMBCIT",2009,1.11834705118409,0.026127337185049,1.11834705118409,0.026127337185049,0.118867591016898,0.0220367917706679,"Emberiza citrinella"
"82","EMBCIT",2010,0.97146630231439,0.0284956027143445,0.97146630231439,0.0284956027143445,-0.0111322414785571,0.0224681109920464,"Emberiza citrinella"
"83","EMBCIT",2011,0.931685796035597,0.0290092739076399,0.931685796035597,0.0290092739076399,-0.0777657924315099,0.0232901820893476,"Emberiza citrinella"
"84","EMBCIT",2012,0.870234302195583,0.0303792470814381,0.870234302195583,0.0303792470814381,-0.13196379501325,0.0249502654725998,"Emberiza citrinella"
"85","EMBCIT",2013,0.876869774336926,0.0296977447386768,0.876869774336926,0.0296977447386768,-0.134163643325557,0.025020284698123,"Emberiza citrinella"
"86","EMBCIT",2014,0.864023049251158,0.0297111881365676,0.864023049251158,0.0297111881365676,-0.12734889016462,0.0255462584813516,"Emberiza citrinella"
"87","EMBCIT",2015,0.741650533916978,0.0319349500360317,0.741650533916978,0.0319349500360317,-0.27250014212092,0.0258446341214953,"Emberiza citrinella"
"88","EMBCIT",2016,0.840017920568107,0.0300885209461909,0.840017920568107,0.0300885209461909,-0.196988609895194,0.0236348711267273,"Emberiza citrinella"
"89","EMBCIT",2017,0.815337310736989,0.0301806838110259,0.815337310736989,0.0301806838110259,-0.215799339157849,0.0235404582657878,"Emberiza citrinella"
"90","EMBCIT",2018,0.782860209570882,0.0313274856321524,0.782860209570882,0.0313274856321524,-0.252354019048143,0.0246237937932146,"Emberiza citrinella"
"91","EMBCIT",2019,0.723989324066043,0.0325134657286195,0.723989324066043,0.0325134657286195,-0.328019629713331,0.0258569602904826,"Emberiza citrinella"
"92","EMBCIT",2020,0.768969989207377,0.0309309997845479,0.768969989207377,0.0309309997845479,-0.259192242451178,0.0259091938666839,"Emberiza citrinella"
"93","EMBHOR",1998,2.05792974036491,0.0972896216040743,2.05792974036491,0.0972896216040743,0.650113934965496,0.207415715104507,"Emberiza hortulana"
"94","EMBHOR",1999,1.70737749081123,0.12476642654482,1.70737749081123,0.12476642654482,0.844453301964899,0.190449447175153,"Emberiza hortulana"
"95","EMBHOR",2000,1.61794458743291,0.120357790950588,1.61794458743291,0.120357790950588,0.608469939254718,0.147745700415564,"Emberiza hortulana"
"96","EMBHOR",2001,3.06456695732799,0.0857823833602081,3.06456695732799,0.0857823833602081,0.532824779837668,0.168973969096783,"Emberiza hortulana"
"97","EMBHOR",2002,1.50672966756224,0.108544687386575,1.50672966756224,0.108544687386575,0.424908898365055,0.195260127821209,"Emberiza hortulana"
"98","EMBHOR",2003,1.3319647943912,0.0847217499223567,1.3319647943912,0.0847217499223567,0.464484613635725,0.15642057316378,"Emberiza hortulana"
"99","EMBHOR",2004,1.51831657616183,0.0934173307493419,1.51831657616183,0.0934173307493419,0.44899386438494,0.246361511366037,"Emberiza hortulana"
"100","EMBHOR",2005,1.79177200308534,0.084349654987406,1.79177200308534,0.084349654987406,0.471230408056179,0.136429465434463,"Emberiza hortulana"
"101","EMBHOR",2006,1.58731008143796,0.0957933080306513,1.58731008143796,0.0957933080306513,0.647289393156854,0.15767537951083,"Emberiza hortulana"
"102","EMBHOR",2007,1.69317920706764,0.0789540795638506,1.69317920706764,0.0789540795638506,0.581783317529331,0.170027545262485,"Emberiza hortulana"
"103","EMBHOR",2008,1.66134561677034,0.0722635587167206,1.66134561677034,0.0722635587167206,0.405291018054727,0.153438397161535,"Emberiza hortulana"
"104","EMBHOR",2009,1.38696225610695,0.0912613465704384,1.38696225610695,0.0912613465704384,0.127265242235257,0.155408641458752,"Emberiza hortulana"
"105","EMBHOR",2010,1.28213955887185,0.100188871894605,1.28213955887185,0.100188871894605,0.0440661938713699,0.11135143403552,"Emberiza hortulana"
"106","EMBHOR",2011,0.64313644943984,0.140906846544807,0.64313644943984,0.140906846544807,-0.00415093727145223,0.14911981925349,"Emberiza hortulana"
"107","EMBHOR",2012,1.00632063184743,0.1074708780612,1.00632063184743,0.1074708780612,-0.0229923806905897,0.196540729136443,"Emberiza hortulana"
"108","EMBHOR",2013,1.40458107311758,0.0960597047270599,1.40458107311758,0.0960597047270599,-0.273876787461129,0.184980351667448,"Emberiza hortulana"
"109","EMBHOR",2014,0.761991823210776,0.128272696271284,0.761991823210776,0.128272696271284,-0.646319735894983,0.141012213179324,"Emberiza hortulana"
"110","EMBHOR",2015,0.224303121198605,0.238865178520462,0.224303121198605,0.238865178520462,-0.942618245315545,0.158971827762831,"Emberiza hortulana"
"111","EMBHOR",2016,0.269238814472796,0.185818672790392,0.269238814472796,0.185818672790392,-0.875024135818698,0.150426608514781,"Emberiza hortulana"
"112","EMBHOR",2017,0.512942361410476,0.158428030047467,0.512942361410476,0.158428030047467,-0.798474548054356,0.135762536766035,"Emberiza hortulana"
"113","EMBHOR",2018,0.204183186632952,0.238496553953845,0.204183186632952,0.238496553953845,-1.00666598732896,0.167878458699182,"Emberiza hortulana"
"114","EMBHOR",2019,0.377839290689047,0.147841700121483,0.377839290689047,0.147841700121483,-1.00508187946908,0.171570978767198,"Emberiza hortulana"
"115","EMBHOR",2020,0.799841762072261,0.106958487060523,0.799841762072261,0.106958487060523,-0.675970268007429,0.171305951342388,"Emberiza hortulana"
"116","HIRRUS",1998,0.834502439000625,0.0737890820396426,0.834502439000625,0.0737890820396426,-0.134190664359517,0.0536377497791911,"Hirundo rustica"
"117","HIRRUS",1999,0.840847690971165,0.0720906670106727,0.840847690971165,0.0720906670106727,-0.122058862409052,0.0490101385064453,"Hirundo rustica"
"118","HIRRUS",2000,1.0203730983574,0.0642622200908664,1.0203730983574,0.0642622200908664,-0.0823663249586478,0.0324149180516685,"Hirundo rustica"
"119","HIRRUS",2001,1.06842366605878,0.0555059293894676,1.06842366605878,0.0555059293894676,-0.0665804132170191,0.0385463647878918,"Hirundo rustica"
"120","HIRRUS",2002,0.942709426850048,0.0506512072193002,0.942709426850048,0.0506512072193002,-0.0355073630290334,0.0479065233901434,"Hirundo rustica"
"121","HIRRUS",2003,0.837588459649791,0.051762237481428,0.837588459649791,0.051762237481428,-0.0040782245865529,0.0340724596299346,"Hirundo rustica"
"122","HIRRUS",2004,0.949073890482997,0.0483853933067091,0.949073890482997,0.0483853933067091,-0.0210361713648123,0.0588638197251498,"Hirundo rustica"
"123","HIRRUS",2005,0.993469716529601,0.048087109550958,0.993469716529601,0.048087109550958,-0.0167579365594102,0.0287041944315795,"Hirundo rustica"
"124","HIRRUS",2006,1.03419978795407,0.0451940183164646,1.03419978795407,0.0451940183164646,0.0358957935574838,0.0347131996963752,"Hirundo rustica"
"125","HIRRUS",2007,1.14387398356113,0.0444630854765065,1.14387398356113,0.0444630854765065,0.00857164756524453,0.0397405008061752,"Hirundo rustica"
"126","HIRRUS",2008,1.03427369731809,0.0435992769580844,1.03427369731809,0.0435992769580844,0.0385422362065401,0.0355423143992549,"Hirundo rustica"
"127","HIRRUS",2009,0.93790326178483,0.045207894872347,0.93790326178483,0.045207894872347,0.0516896054473319,0.0355205583289945,"Hirundo rustica"
"128","HIRRUS",2010,1.01980505759937,0.0444733999170182,1.01980505759937,0.0444733999170182,0.0278525236048186,0.0222690882343932,"Hirundo rustica"
"129","HIRRUS",2011,1.02050909936047,0.0444684571620091,1.02050909936047,0.0444684571620091,0.0303829836656291,0.0336756964468817,"Hirundo rustica"
"130","HIRRUS",2012,1.02918814644184,0.0447243831605036,1.02918814644184,0.0447243831605036,0.0610285314673683,0.0448923517381325,"Hirundo rustica"
"131","HIRRUS",2013,1.19518073955101,0.0416796669466668,1.19518073955101,0.0416796669466668,0.0820463671775264,0.0433117210850132,"Hirundo rustica"
"132","HIRRUS",2014,1.21605231485966,0.0406602552904532,1.21605231485966,0.0406602552904532,0.0583047096531089,0.032185370325179,"Hirundo rustica"
"133","HIRRUS",2015,1.04511197063735,0.0438695728092372,1.04511197063735,0.0438695728092372,0.0745734894758637,0.0344702920080343,"Hirundo rustica"
"134","HIRRUS",2016,1.00611143674951,0.0448883962810894,1.00611143674951,0.0448883962810894,0.0551440964122361,0.0314574978261904,"Hirundo rustica"
"135","HIRRUS",2017,1.07588765029448,0.042176468811594,1.07588765029448,0.042176468811594,0.0417531197198839,0.0284514052360723,"Hirundo rustica"
"136","HIRRUS",2018,0.982822696534086,0.0450510075621371,0.982822696534086,0.0450510075621371,0.0146134866718466,0.0352711006193572,"Hirundo rustica"
"137","HIRRUS",2019,0.981798245963707,0.0453016764847899,0.981798245963707,0.0453016764847899,-0.0320900679168338,0.0380989645103949,"Hirundo rustica"
"138","HIRRUS",2020,0.900378849122461,0.0460778247285968,0.900378849122461,0.0460778247285968,-0.0657325622240039,0.0392202906044738,"Hirundo rustica"
"139","LANCOL",1998,0.891217455758492,0.128577529841312,0.891217455758492,0.128577529841312,0.0195596101265988,0.0984287791289844,"Lanius collurio"
"140","LANCOL",1999,1.05520203950236,0.101414114863628,1.05520203950236,0.101414114863628,0.0463983498462962,0.0908920885570141,"Lanius collurio"
"141","LANCOL",2000,1.57207057167576,0.0847330684187797,1.57207057167576,0.0847330684187797,0.0688838159241578,0.0587989305747992,"Lanius collurio"
"142","LANCOL",2001,0.93723459500221,0.0945023166390366,0.93723459500221,0.0945023166390366,0.0830728018221226,0.0696512022520802,"Lanius collurio"
"143","LANCOL",2002,1.08716792744105,0.0745469962143047,1.08716792744105,0.0745469962143047,0.0925824776591491,0.0910124436918617,"Lanius collurio"
"144","LANCOL",2003,0.866440192297284,0.0819311910320533,0.866440192297284,0.0819311910320533,0.0666072197613378,0.0642527062654262,"Lanius collurio"
"145","LANCOL",2004,1.13354616744352,0.0711875947531807,1.13354616744352,0.0711875947531807,0.00665553555143857,0.113933517344211,"Lanius collurio"
"146","LANCOL",2005,0.94507392640725,0.0752787026184741,0.94507392640725,0.0752787026184741,0.0610591820791733,0.0508783851273771,"Lanius collurio"
"147","LANCOL",2006,1.2183657055081,0.0673852461595757,1.2183657055081,0.0673852461595757,0.00420616720675501,0.0644008687998008,"Lanius collurio"
"148","LANCOL",2007,1.05912759649592,0.0703404734443059,1.05912759649592,0.0703404734443059,0.0254639230838349,0.0735238049773686,"Lanius collurio"
"149","LANCOL",2008,1.06202648480526,0.0698532871719375,1.06202648480526,0.0698532871719375,0.0152922508473269,0.0671105846822552,"Lanius collurio"
"150","LANCOL",2009,0.866962579933096,0.0754067359526225,0.866962579933096,0.0754067359526225,0.00749624683401715,0.0671335472941879,"Lanius collurio"
"151","LANCOL",2010,0.798825074666071,0.0810051937973261,0.798825074666071,0.0810051937973261,-0.0363840446033446,0.0390166218761185,"Lanius collurio"
"152","LANCOL",2011,0.942326200897267,0.0746204732707412,0.942326200897267,0.0746204732707412,-0.0598349849889249,0.0643273313414272,"Lanius collurio"
"153","LANCOL",2012,0.897155492471097,0.0767018015113102,0.897155492471097,0.0767018015113102,-0.0637445323909649,0.0888857304168195,"Lanius collurio"
"154","LANCOL",2013,0.882080983295104,0.0763704445329661,0.882080983295104,0.0763704445329661,-0.0870081437149247,0.0830860372053058,"Lanius collurio"
"155","LANCOL",2014,1.24521282814481,0.0658047316068408,1.24521282814481,0.0658047316068408,-0.0133219975785563,0.0541995113440879,"Lanius collurio"
"156","LANCOL",2015,1.09038555673606,0.0689419200591696,1.09038555673606,0.0689419200591696,-0.0446588571273899,0.0650352915165027,"Lanius collurio"
"157","LANCOL",2016,0.933658672153505,0.0732384763964438,0.933658672153505,0.0732384763964438,-0.0235861263400439,0.058476055518569,"Lanius collurio"
"158","LANCOL",2017,0.971822184742143,0.0719404797468174,0.971822184742143,0.0719404797468174,-0.0292260693476826,0.0515537541068652,"Lanius collurio"
"159","LANCOL",2018,0.944579136791344,0.0749303479425955,0.944579136791344,0.0749303479425955,-0.0499462150490469,0.0659840710362461,"Lanius collurio"
"160","LANCOL",2019,0.758792764465871,0.0809770896343252,0.758792764465871,0.0809770896343252,-0.0529423332280779,0.072526496924522,"Lanius collurio"
"161","LANCOL",2020,1.14437719084155,0.0664580939514798,1.14437719084155,0.0664580939514798,-0.0366242763732516,0.073633504987612,"Lanius collurio"
"162","LINCAN",1998,1.14014894834403,0.0788834761631745,1.14014894834403,0.0788834761631745,0.203076150501277,0.069620157741806,"Linaria cannabina"
"163","LINCAN",1999,1.15139171685519,0.0630530362543279,1.15139171685519,0.0630530362543279,0.151730892060121,0.0593734231349121,"Linaria cannabina"
"164","LINCAN",2000,1.05719912892911,0.0676488000162797,1.05719912892911,0.0676488000162797,0.137802995907663,0.0562498522011492,"Linaria cannabina"
"165","LINCAN",2001,1.37228289828177,0.0497167616268397,1.37228289828177,0.0497167616268397,0.13374434055426,0.0685744222798511,"Linaria cannabina"
"166","LINCAN",2002,1.1136218092236,0.0493223751197584,1.1136218092236,0.0493223751197584,0.0964606781028435,0.0579010443942142,"Linaria cannabina"
"167","LINCAN",2003,0.850974815419035,0.0581956634718036,0.850974815419035,0.0581956634718036,-0.069773868873807,0.0542642109588431,"Linaria cannabina"
"168","LINCAN",2004,0.920772355154588,0.0533501454783366,0.920772355154588,0.0533501454783366,-0.0876248819252829,0.0673872862311286,"Linaria cannabina"
"169","LINCAN",2005,0.843594501157785,0.0584688445229465,0.843594501157785,0.0584688445229465,-0.15522933585233,0.0522119003949032,"Linaria cannabina"
"170","LINCAN",2006,0.775438425506742,0.0581626005300687,0.775438425506742,0.0581626005300687,-0.263628552973606,0.0519150593753279,"Linaria cannabina"
"171","LINCAN",2007,0.751294683252043,0.0636164287870472,0.751294683252043,0.0636164287870472,-0.310609889834189,0.0563379745535806,"Linaria cannabina"
"172","LINCAN",2008,0.784085312374749,0.0565813448195095,0.784085312374749,0.0565813448195095,-0.331599939659819,0.0489527718273779,"Linaria cannabina"
"173","LINCAN",2009,0.711910136494415,0.0579598953482055,0.711910136494415,0.0579598953482055,-0.305023755251413,0.0524964865940676,"Linaria cannabina"
"174","LINCAN",2010,0.958719007362441,0.0517890172844879,0.958719007362441,0.0517890172844879,-0.0709126700060708,0.0434015959512357,"Linaria cannabina"
"175","LINCAN",2011,0.990580140250764,0.0498429968858679,0.990580140250764,0.0498429968858679,0.00520533423003753,0.0493860646770114,"Linaria cannabina"
"176","LINCAN",2012,1.0204911267383,0.0520068088222586,1.0204911267383,0.0520068088222586,-0.0190975044320316,0.0576605351355417,"Linaria cannabina"
"177","LINCAN",2013,0.90166299472218,0.0533638965520743,0.90166299472218,0.0533638965520743,-0.0705064925202468,0.0565067088362855,"Linaria cannabina"
"178","LINCAN",2014,0.7951707424014,0.055555332541967,0.7951707424014,0.055555332541967,-0.0547823526704723,0.0643373896712765,"Linaria cannabina"
"179","LINCAN",2015,1.11304556330951,0.0483808949111244,1.11304556330951,0.0483808949111244,0.0805849121595509,0.0500485362693719,"Linaria cannabina"
"180","LINCAN",2016,0.996251858364381,0.0507083348558221,0.996251858364381,0.0507083348558221,0.0133103575780229,0.04769773479198,"Linaria cannabina"
"181","LINCAN",2017,1.14847541036722,0.0460476935926369,1.14847541036722,0.0460476935926369,0.0601264579069233,0.0465117187337478,"Linaria cannabina"
"182","LINCAN",2018,1.11174808866618,0.0471827202513379,1.11174808866618,0.0471827202513379,0.139387095578475,0.0499884631434626,"Linaria cannabina"
"183","LINCAN",2019,1.55548415687346,0.0424049344044567,1.55548415687346,0.0424049344044567,0.359791531914849,0.0542584902342136,"Linaria cannabina"
"184","LINCAN",2020,1.43336794317055,0.0421934806223653,1.43336794317055,0.0421934806223653,0.357568497505246,0.0532783947175096,"Linaria cannabina"
"185","MOTFLA",1998,1.0029518870066,0.0897205138682803,1.0029518870066,0.0897205138682803,-0.0791989572560535,0.057287202108133,"Motacilla flava"
